,HAX,HAY,PW1X,PW1Y,PW2X,PW2Y,WWX,WWY,BOLX,BOLY,GDALX,GDALY,GSURFX,GSURFY,H2OX,H2OY,sun,mon,tue,wed,thu,fri,sat,Company,distance_dsH2OE,distance_dsGSF,distance_dsP1,distance_dsGD,distance_BOL,distance_dsWW,distance_dsP2,distance_GroundSurf,distance_H2OE,distance_PWl,distance_PW2,distance_GDAL,distance_BOLE,distance_WW
129,60,150,250,155,125,76,58,229,123,78,221,181,466,181,318,40,29,46,23,50,16,16,14,H2O Engine,21904,190969,38025,36864,81,35153041,81,437.0,148.0,195.0,9.0,192.0,9.0,77.0
130,60,160,250,155,125,76,58,229,123,78,221,181,466,181,318,40,82,24,31,12,24,59,86,Glendale Wells,19044,182329,34225,33124,361,20151121,361,427.0,138.0,185.0,19.0,182.0,19.0,67.0
131,60,170,250,155,125,76,58,229,123,78,221,181,466,181,318,40,19,21,38,57,79,75,26,Glendale Wells,16384,173889,30625,29584,841,10556001,841,417.0,128.0,175.0,29.0,172.0,29.0,57.0
132,60,180,250,155,125,76,58,229,123,78,221,181,466,181,318,40,14,12,25,21,1,89,68,Ground Surf,13924,165649,27225,26244,1521,4879681,1521,407.0,118.0,165.0,39.0,162.0,39.0,47.0
133,60,190,250,155,125,76,58,229,123,78,221,181,466,181,318,40,2,17,60,44,48,3,85,Ground Surf,11664,157609,24025,23104,2401,1874161,2401,397.0,108.0,155.0,49.0,152.0,49.0,37.0
134,60,200,250,155,125,76,58,229,123,78,221,181,466,181,318,40,59,33,40,26,70,15,95,Glendale Wells,9604,149769,21025,20164,3481,531441,3481,387.0,98.0,145.0,59.0,142.0,59.0,27.0
135,60,210,250,155,125,76,58,229,123,78,221,181,466,181,318,40,14,27,49,27,31,68,12,Bowles W&S,7744,142129,18225,17424,4761,83521,4761,377.0,88.0,135.0,69.0,132.0,69.0,17.0
136,60,220,250,155,125,76,58,229,123,78,221,181,466,181,318,40,49,29,14,58,24,7,2,Ground Surf,6084,134689,15625,14884,6241,2401,6241,367.0,78.0,125.0,79.0,122.0,79.0,7.0
137,60,230,250,155,125,76,58,229,123,78,221,181,466,181,318,40,51,50,19,5,66,79,70,Glendale Wells,4624,127449,13225,12544,7921,81,7921,357.0,68.0,115.0,89.0,112.0,89.0,3.0
138,60,240,250,155,125,76,58,229,123,78,221,181,466,181,318,40,60,68,51,45,54,86,5,Bowles W&S,3364,120409,11025,10404,9801,28561,9801,347.0,58.0,105.0,99.0,102.0,99.0,13.0
139,60,250,250,155,125,76,58,229,123,78,221,181,466,181,318,40,55,68,1,18,29,61,99,H2O Engine,2304,113569,9025,8464,11881,279841,11881,337.0,48.0,95.0,109.0,92.0,109.0,23.0
140,60,260,250,155,125,76,58,229,123,78,221,181,466,181,318,40,42,10,5,59,56,83,46,H2O Engine,1444,106929,7225,6724,14161,1185921,14161,327.0,38.0,85.0,119.0,82.0,119.0,33.0
141,60,270,250,155,125,76,58,229,123,78,221,181,466,181,318,40,19,55,3,25,62,87,71,Public Well 1,784,100489,5625,5184,16641,3418801,16641,317.0,28.0,75.0,129.0,72.0,129.0,43.0
142,60,280,250,155,125,76,58,229,123,78,221,181,466,181,318,40,14,30,22,41,66,48,36,Ground Surf,324,94249,4225,3844,19321,7890481,19321,307.0,18.0,65.0,139.0,62.0,139.0,53.0
143,60,290,250,155,125,76,58,229,123,78,221,181,466,181,318,40,8,28,26,23,49,3,64,H2O Engine,64,88209,3025,2704,22201,15752961,22201,297.0,8.0,55.0,149.0,52.0,149.0,63.0
144,60,300,250,155,125,76,58,229,123,78,221,181,466,181,318,40,40,36,15,24,0,37,83,Bowles W&S,4,82369,2025,1764,25281,28398241,25281,287.0,2.0,45.0,159.0,42.0,159.0,73.0
145,70,20,250,155,125,76,58,229,123,78,221,181,466,181,318,40,26,67,17,45,47,63,99,Glendale Wells,71824,310249,99225,97344,12321,1506138481,12321,557.0,268.0,315.0,111.0,312.0,111.0,197.0
146,70,30,250,155,125,76,58,229,123,78,221,181,466,181,318,40,83,57,50,16,26,0,99,Public Well 1,66564,299209,93025,91204,10201,1222830961,10201,547.0,258.0,305.0,101.0,302.0,101.0,187.0
147,70,40,250,155,125,76,58,229,123,78,221,181,466,181,318,40,65,55,54,18,70,60,37,Ground Surf,61504,288369,87025,85264,8281,981506241,8281,537.0,248.0,295.0,91.0,292.0,91.0,177.0
148,70,50,250,155,125,76,58,229,123,78,221,181,466,181,318,40,45,61,11,53,73,42,88,H2O Engine,56644,277729,81225,79524,6561,777796321,6561,527.0,238.0,285.0,81.0,282.0,81.0,167.0
149,70,60,250,155,125,76,58,229,123,78,221,181,466,181,318,40,15,26,22,27,57,51,0,Water Works II,51984,267289,75625,73984,5041,607573201,5041,517.0,228.0,275.0,71.0,272.0,71.0,157.0
150,70,70,250,155,125,76,58,229,123,78,221,181,466,181,318,40,60,3,50,29,27,67,6,Public Well 1,47524,257049,70225,68644,3721,466948881,3721,507.0,218.0,265.0,61.0,262.0,61.0,147.0
151,70,80,250,155,125,76,58,229,123,78,221,181,466,181,318,40,70,58,18,22,34,36,30,Water Works II,43264,247009,65025,63504,2601,352275361,2601,497.0,208.0,255.0,51.0,252.0,51.0,137.0
152,70,90,250,155,125,76,58,229,123,78,221,181,466,181,318,40,18,9,3,61,67,48,92,Ground Surf,39204,237169,60025,58564,1681,260144641,1681,487.0,198.0,245.0,41.0,242.0,41.0,127.0
153,70,100,250,155,125,76,58,229,123,78,221,181,466,181,318,40,27,45,3,19,79,0,50,Glendale Wells,35344,227529,55225,53824,961,187388721,961,477.0,188.0,235.0,31.0,232.0,31.0,117.0
154,70,110,250,155,125,76,58,229,123,78,221,181,466,181,318,40,66,57,7,61,62,11,61,Water Works II,31684,218089,50625,49284,441,131079601,441,467.0,178.0,225.0,21.0,222.0,21.0,107.0
155,70,120,250,155,125,76,58,229,123,78,221,181,466,181,318,40,29,6,21,0,78,25,66,Glendale Wells,28224,208849,46225,44944,121,88529281,121,457.0,168.0,215.0,11.0,212.0,11.0,97.0
156,70,130,250,155,125,76,58,229,123,78,221,181,466,181,318,40,12,0,41,33,8,63,91,Public Well 2,24964,199809,42025,40804,1,57289761,1,447.0,158.0,205.0,1.0,202.0,1.0,87.0
157,70,140,250,155,125,76,58,229,123,78,221,181,466,181,318,40,57,22,2,37,74,37,65,H2O Engine,21904,190969,38025,36864,81,35153041,81,437.0,148.0,195.0,9.0,192.0,9.0,77.0
158,70,150,250,155,125,76,58,229,123,78,221,181,466,181,318,40,83,66,28,38,16,26,29,H2O Engine,19044,182329,34225,33124,361,20151121,361,427.0,138.0,185.0,19.0,182.0,19.0,67.0
159,70,160,250,155,125,76,58,229,123,78,221,181,466,181,318,40,19,65,58,24,29,60,0,Bowles W&S,16384,173889,30625,29584,841,10556001,841,417.0,128.0,175.0,29.0,172.0,29.0,57.0
160,70,170,250,155,125,76,58,229,123,78,221,181,466,181,318,40,81,69,0,9,78,43,31,Bowles W&S,13924,165649,27225,26244,1521,4879681,1521,407.0,118.0,165.0,39.0,162.0,39.0,47.0
161,70,180,250,155,125,76,58,229,123,78,221,181,466,181,318,40,10,28,30,58,76,10,7,Water Works II,11664,157609,24025,23104,2401,1874161,2401,397.0,108.0,155.0,49.0,152.0,49.0,37.0
162,70,190,250,155,125,76,58,229,123,78,221,181,466,181,318,40,33,36,54,39,66,34,38,Public Well 1,9604,149769,21025,20164,3481,531441,3481,387.0,98.0,145.0,59.0,142.0,59.0,27.0
163,70,200,250,155,125,76,58,229,123,78,221,181,466,181,318,40,46,44,47,68,5,50,32,Public Well 1,7744,142129,18225,17424,4761,83521,4761,377.0,88.0,135.0,69.0,132.0,69.0,17.0
164,70,210,250,155,125,76,58,229,123,78,221,181,466,181,318,40,11,31,20,67,21,58,51,Public Well 2,6084,134689,15625,14884,6241,2401,6241,367.0,78.0,125.0,79.0,122.0,79.0,7.0
165,70,220,250,155,125,76,58,229,123,78,221,181,466,181,318,40,83,1,6,40,3,39,31,Ground Surf,4624,127449,13225,12544,7921,81,7921,357.0,68.0,115.0,89.0,112.0,89.0,3.0
166,70,230,250,155,125,76,58,229,123,78,221,181,466,181,318,40,33,15,51,1,22,47,85,Ground Surf,3364,120409,11025,10404,9801,28561,9801,347.0,58.0,105.0,99.0,102.0,99.0,13.0
167,70,240,250,155,125,76,58,229,123,78,221,181,466,181,318,40,22,7,19,23,7,40,72,Public Well 2,2304,113569,9025,8464,11881,279841,11881,337.0,48.0,95.0,109.0,92.0,109.0,23.0
168,70,250,250,155,125,76,58,229,123,78,221,181,466,181,318,40,0,22,20,58,75,36,39,Public Well 2,1444,106929,7225,6724,14161,1185921,14161,327.0,38.0,85.0,119.0,82.0,119.0,33.0
169,70,260,250,155,125,76,58,229,123,78,221,181,466,181,318,40,17,65,12,19,36,81,2,Public Well 1,784,100489,5625,5184,16641,3418801,16641,317.0,28.0,75.0,129.0,72.0,129.0,43.0
170,70,270,250,155,125,76,58,229,123,78,221,181,466,181,318,40,6,59,48,8,35,59,30,Public Well 2,324,94249,4225,3844,19321,7890481,19321,307.0,18.0,65.0,139.0,62.0,139.0,53.0
171,70,280,250,155,125,76,58,229,123,78,221,181,466,181,318,40,82,3,1,23,34,26,94,Public Well 1,64,88209,3025,2704,22201,15752961,22201,297.0,8.0,55.0,149.0,52.0,149.0,63.0
172,70,290,250,155,125,76,58,229,123,78,221,181,466,181,318,40,75,12,15,63,6,18,66,Water Works II,4,82369,2025,1764,25281,28398241,25281,287.0,2.0,45.0,159.0,42.0,159.0,73.0
173,70,300,250,155,125,76,58,229,123,78,221,181,466,181,318,40,75,13,53,59,73,38,49,Glendale Wells,144,76729,1225,1024,28561,47458321,28561,277.0,12.0,35.0,169.0,32.0,169.0,83.0
174,80,20,250,155,125,76,58,229,123,78,221,181,466,181,318,40,4,18,11,14,37,67,63,Public Well 1,66564,299209,93025,91204,10201,1222830961,10201,547.0,258.0,305.0,101.0,302.0,101.0,187.0
175,80,30,250,155,125,76,58,229,123,78,221,181,466,181,318,40,12,43,22,35,7,49,13,Public Well 1,61504,288369,87025,85264,8281,981506241,8281,537.0,248.0,295.0,91.0,292.0,91.0,177.0
176,80,40,250,155,125,76,58,229,123,78,221,181,466,181,318,40,5,2,55,37,21,36,51,Public Well 2,56644,277729,81225,79524,6561,777796321,6561,527.0,238.0,285.0,81.0,282.0,81.0,167.0
177,80,50,250,155,125,76,58,229,123,78,221,181,466,181,318,40,49,55,9,21,58,37,63,H2O Engine,51984,267289,75625,73984,5041,607573201,5041,517.0,228.0,275.0,71.0,272.0,71.0,157.0
178,80,60,250,155,125,76,58,229,123,78,221,181,466,181,318,40,33,60,54,57,46,57,87,Public Well 1,47524,257049,70225,68644,3721,466948881,3721,507.0,218.0,265.0,61.0,262.0,61.0,147.0
179,80,70,250,155,125,76,58,229,123,78,221,181,466,181,318,40,56,9,30,44,10,63,33,Bowles W&S,43264,247009,65025,63504,2601,352275361,2601,497.0,208.0,255.0,51.0,252.0,51.0,137.0
180,80,80,250,155,125,76,58,229,123,78,221,181,466,181,318,40,20,41,60,41,22,33,16,Water Works II,39204,237169,60025,58564,1681,260144641,1681,487.0,198.0,245.0,41.0,242.0,41.0,127.0
181,80,90,250,155,125,76,58,229,123,78,221,181,466,181,318,40,58,35,36,20,56,73,58,Public Well 2,35344,227529,55225,53824,961,187388721,961,477.0,188.0,235.0,31.0,232.0,31.0,117.0
182,80,100,250,155,125,76,58,229,123,78,221,181,466,181,318,40,11,60,53,3,43,45,44,Glendale Wells,31684,218089,50625,49284,441,131079601,441,467.0,178.0,225.0,21.0,222.0,21.0,107.0
183,80,110,250,155,125,76,58,229,123,78,221,181,466,181,318,40,42,63,25,5,66,28,45,H2O Engine,28224,208849,46225,44944,121,88529281,121,457.0,168.0,215.0,11.0,212.0,11.0,97.0
184,80,120,250,155,125,76,58,229,123,78,221,181,466,181,318,40,77,1,23,40,65,45,45,Bowles W&S,24964,199809,42025,40804,1,57289761,1,447.0,158.0,205.0,1.0,202.0,1.0,87.0
185,80,130,250,155,125,76,58,229,123,78,221,181,466,181,318,40,15,19,3,49,22,5,18,Glendale Wells,21904,190969,38025,36864,81,35153041,81,437.0,148.0,195.0,9.0,192.0,9.0,77.0
186,80,140,250,155,125,76,58,229,123,78,221,181,466,181,318,40,14,37,23,53,57,86,13,Public Well 1,19044,182329,34225,33124,361,20151121,361,427.0,138.0,185.0,19.0,182.0,19.0,67.0
187,80,150,250,155,125,76,58,229,123,78,221,181,466,181,318,40,62,9,34,18,46,63,44,Water Works II,16384,173889,30625,29584,841,10556001,841,417.0,128.0,175.0,29.0,172.0,29.0,57.0
188,80,160,250,155,125,76,58,229,123,78,221,181,466,181,318,40,3,46,28,46,37,67,50,Public Well 2,13924,165649,27225,26244,1521,4879681,1521,407.0,118.0,165.0,39.0,162.0,39.0,47.0
189,80,170,250,155,125,76,58,229,123,78,221,181,466,181,318,40,6,56,49,2,64,40,18,Public Well 1,11664,157609,24025,23104,2401,1874161,2401,397.0,108.0,155.0,49.0,152.0,49.0,37.0
190,80,180,250,155,125,76,58,229,123,78,221,181,466,181,318,40,44,37,26,38,71,25,83,Water Works II,9604,149769,21025,20164,3481,531441,3481,387.0,98.0,145.0,59.0,142.0,59.0,27.0
191,80,190,250,155,125,76,58,229,123,78,221,181,466,181,318,40,12,58,18,27,16,52,50,Glendale Wells,7744,142129,18225,17424,4761,83521,4761,377.0,88.0,135.0,69.0,132.0,69.0,17.0
192,80,200,250,155,125,76,58,229,123,78,221,181,466,181,318,40,51,3,24,57,45,4,69,H2O Engine,6084,134689,15625,14884,6241,2401,6241,367.0,78.0,125.0,79.0,122.0,79.0,7.0
193,80,210,250,155,125,76,58,229,123,78,221,181,466,181,318,40,22,64,2,55,47,41,10,Ground Surf,4624,127449,13225,12544,7921,81,7921,357.0,68.0,115.0,89.0,112.0,89.0,3.0
194,80,220,250,155,125,76,58,229,123,78,221,181,466,181,318,40,56,49,60,44,50,42,28,Public Well 2,3364,120409,11025,10404,9801,28561,9801,347.0,58.0,105.0,99.0,102.0,99.0,13.0
195,80,230,250,155,125,76,58,229,123,78,221,181,466,181,318,40,17,58,31,1,8,86,4,Public Well 1,2304,113569,9025,8464,11881,279841,11881,337.0,48.0,95.0,109.0,92.0,109.0,23.0
196,80,240,250,155,125,76,58,229,123,78,221,181,466,181,318,40,29,58,42,68,18,27,68,Bowles W&S,1444,106929,7225,6724,14161,1185921,14161,327.0,38.0,85.0,119.0,82.0,119.0,33.0
197,80,250,250,155,125,76,58,229,123,78,221,181,466,181,318,40,32,59,24,2,33,45,92,H2O Engine,784,100489,5625,5184,16641,3418801,16641,317.0,28.0,75.0,129.0,72.0,129.0,43.0
198,80,260,250,155,125,76,58,229,123,78,221,181,466,181,318,40,81,48,56,26,65,32,18,Public Well 2,324,94249,4225,3844,19321,7890481,19321,307.0,18.0,65.0,139.0,62.0,139.0,53.0
199,80,270,250,155,125,76,58,229,123,78,221,181,466,181,318,40,21,28,44,55,76,86,5,Public Well 1,64,88209,3025,2704,22201,15752961,22201,297.0,8.0,55.0,149.0,52.0,149.0,63.0
200,80,280,250,155,125,76,58,229,123,78,221,181,466,181,318,40,16,21,30,17,15,89,60,Public Well 2,4,82369,2025,1764,25281,28398241,25281,287.0,2.0,45.0,159.0,42.0,159.0,73.0
201,80,290,250,155,125,76,58,229,123,78,221,181,466,181,318,40,82,67,39,7,40,86,58,Ground Surf,144,76729,1225,1024,28561,47458321,28561,277.0,12.0,35.0,169.0,32.0,169.0,83.0
202,80,300,250,155,125,76,58,229,123,78,221,181,466,181,318,40,0,4,46,64,48,14,3,Water Works II,484,71289,625,484,32041,74805201,32041,267.0,22.0,25.0,179.0,22.0,179.0,93.0
203,90,20,250,155,125,76,58,229,123,78,221,181,466,181,318,40,52,65,43,58,10,61,9,Bowles W&S,61504,288369,87025,85264,8281,981506241,8281,537.0,248.0,295.0,91.0,292.0,91.0,177.0
204,90,30,250,155,125,76,58,229,123,78,221,181,466,181,318,40,13,55,41,68,38,33,51,H2O Engine,56644,277729,81225,79524,6561,777796321,6561,527.0,238.0,285.0,81.0,282.0,81.0,167.0
205,90,40,250,155,125,76,58,229,123,78,221,181,466,181,318,40,48,11,49,42,0,63,93,Public Well 2,51984,267289,75625,73984,5041,607573201,5041,517.0,228.0,275.0,71.0,272.0,71.0,157.0
206,90,50,250,155,125,76,58,229,123,78,221,181,466,181,318,40,25,5,8,13,67,8,71,Water Works II,47524,257049,70225,68644,3721,466948881,3721,507.0,218.0,265.0,61.0,262.0,61.0,147.0
207,90,60,250,155,125,76,58,229,123,78,221,181,466,181,318,40,45,27,20,44,33,6,24,Ground Surf,43264,247009,65025,63504,2601,352275361,2601,497.0,208.0,255.0,51.0,252.0,51.0,137.0
208,90,70,250,155,125,76,58,229,123,78,221,181,466,181,318,40,61,32,16,7,75,52,55,Public Well 1,39204,237169,60025,58564,1681,260144641,1681,487.0,198.0,245.0,41.0,242.0,41.0,127.0
209,90,80,250,155,125,76,58,229,123,78,221,181,466,181,318,40,40,29,59,50,63,39,47,Public Well 1,35344,227529,55225,53824,961,187388721,961,477.0,188.0,235.0,31.0,232.0,31.0,117.0
210,90,90,250,155,125,76,58,229,123,78,221,181,466,181,318,40,13,67,22,27,28,35,3,Glendale Wells,31684,218089,50625,49284,441,131079601,441,467.0,178.0,225.0,21.0,222.0,21.0,107.0
211,90,100,250,155,125,76,58,229,123,78,221,181,466,181,318,40,23,48,4,58,57,15,66,Ground Surf,28224,208849,46225,44944,121,88529281,121,457.0,168.0,215.0,11.0,212.0,11.0,97.0
212,90,110,250,155,125,76,58,229,123,78,221,181,466,181,318,40,59,4,9,8,57,9,98,Water Works II,24964,199809,42025,40804,1,57289761,1,447.0,158.0,205.0,1.0,202.0,1.0,87.0
213,90,120,250,155,125,76,58,229,123,78,221,181,466,181,318,40,48,57,58,53,58,80,30,Water Works II,21904,190969,38025,36864,81,35153041,81,437.0,148.0,195.0,9.0,192.0,9.0,77.0
214,90,130,250,155,125,76,58,229,123,78,221,181,466,181,318,40,75,43,53,45,62,6,98,Water Works II,19044,182329,34225,33124,361,20151121,361,427.0,138.0,185.0,19.0,182.0,19.0,67.0
215,90,140,250,155,125,76,58,229,123,78,221,181,466,181,318,40,32,62,11,42,76,85,35,Public Well 2,16384,173889,30625,29584,841,10556001,841,417.0,128.0,175.0,29.0,172.0,29.0,57.0
216,90,150,250,155,125,76,58,229,123,78,221,181,466,181,318,40,7,67,58,61,34,0,99,H2O Engine,13924,165649,27225,26244,1521,4879681,1521,407.0,118.0,165.0,39.0,162.0,39.0,47.0
217,90,160,250,155,125,76,58,229,123,78,221,181,466,181,318,40,55,29,60,47,20,7,81,Glendale Wells,11664,157609,24025,23104,2401,1874161,2401,397.0,108.0,155.0,49.0,152.0,49.0,37.0
218,90,170,250,155,125,76,58,229,123,78,221,181,466,181,318,40,55,28,5,13,43,14,71,Glendale Wells,9604,149769,21025,20164,3481,531441,3481,387.0,98.0,145.0,59.0,142.0,59.0,27.0
219,90,180,250,155,125,76,58,229,123,78,221,181,466,181,318,40,5,68,48,68,5,63,1,Public Well 1,7744,142129,18225,17424,4761,83521,4761,377.0,88.0,135.0,69.0,132.0,69.0,17.0
220,90,190,250,155,125,76,58,229,123,78,221,181,466,181,318,40,2,24,52,28,45,90,62,H2O Engine,6084,134689,15625,14884,6241,2401,6241,367.0,78.0,125.0,79.0,122.0,79.0,7.0
221,90,200,250,155,125,76,58,229,123,78,221,181,466,181,318,40,65,4,22,68,36,50,65,H2O Engine,4624,127449,13225,12544,7921,81,7921,357.0,68.0,115.0,89.0,112.0,89.0,3.0
222,90,210,250,155,125,76,58,229,123,78,221,181,466,181,318,40,29,48,31,11,41,7,41,Glendale Wells,3364,120409,11025,10404,9801,28561,9801,347.0,58.0,105.0,99.0,102.0,99.0,13.0
223,90,220,250,155,125,76,58,229,123,78,221,181,466,181,318,40,8,26,43,22,53,87,45,Public Well 2,2304,113569,9025,8464,11881,279841,11881,337.0,48.0,95.0,109.0,92.0,109.0,23.0
224,90,230,250,155,125,76,58,229,123,78,221,181,466,181,318,40,29,15,44,53,23,5,6,Bowles W&S,1444,106929,7225,6724,14161,1185921,14161,327.0,38.0,85.0,119.0,82.0,119.0,33.0
225,90,240,250,155,125,76,58,229,123,78,221,181,466,181,318,40,83,39,6,20,58,9,31,Public Well 1,784,100489,5625,5184,16641,3418801,16641,317.0,28.0,75.0,129.0,72.0,129.0,43.0
226,90,250,250,155,125,76,58,229,123,78,221,181,466,181,318,40,20,61,6,14,72,83,10,Public Well 1,324,94249,4225,3844,19321,7890481,19321,307.0,18.0,65.0,139.0,62.0,139.0,53.0
227,90,260,250,155,125,76,58,229,123,78,221,181,466,181,318,40,34,3,22,5,80,3,37,Ground Surf,64,88209,3025,2704,22201,15752961,22201,297.0,8.0,55.0,149.0,52.0,149.0,63.0
228,90,270,250,155,125,76,58,229,123,78,221,181,466,181,318,40,72,47,23,4,76,50,8,H2O Engine,4,82369,2025,1764,25281,28398241,25281,287.0,2.0,45.0,159.0,42.0,159.0,73.0
229,90,280,250,155,125,76,58,229,123,78,221,181,466,181,318,40,43,2,11,33,61,6,10,Public Well 2,144,76729,1225,1024,28561,47458321,28561,277.0,12.0,35.0,169.0,32.0,169.0,83.0
230,90,290,250,155,125,76,58,229,123,78,221,181,466,181,318,40,80,58,49,24,41,29,82,Bowles W&S,484,71289,625,484,32041,74805201,32041,267.0,22.0,25.0,179.0,22.0,179.0,93.0
231,90,300,250,155,125,76,58,229,123,78,221,181,466,181,318,40,61,31,51,54,12,57,37,Bowles W&S,1024,66049,225,144,35721,112550881,35721,257.0,32.0,15.0,189.0,12.0,189.0,103.0
232,100,20,250,155,125,76,58,229,123,78,221,181,466,181,318,40,4,26,57,24,30,7,76,Public Well 2,56644,277729,81225,79524,6561,777796321,6561,527.0,238.0,285.0,81.0,282.0,81.0,167.0
233,100,30,250,155,125,76,58,229,123,78,221,181,466,181,318,40,74,37,46,50,65,73,95,Ground Surf,51984,267289,75625,73984,5041,607573201,5041,517.0,228.0,275.0,71.0,272.0,71.0,157.0
234,100,40,250,155,125,76,58,229,123,78,221,181,466,181,318,40,66,60,27,30,0,65,57,Public Well 1,47524,257049,70225,68644,3721,466948881,3721,507.0,218.0,265.0,61.0,262.0,61.0,147.0
235,100,50,250,155,125,76,58,229,123,78,221,181,466,181,318,40,78,65,24,40,47,69,65,Public Well 2,43264,247009,65025,63504,2601,352275361,2601,497.0,208.0,255.0,51.0,252.0,51.0,137.0
236,100,60,250,155,125,76,58,229,123,78,221,181,466,181,318,40,55,69,42,29,10,65,22,Ground Surf,39204,237169,60025,58564,1681,260144641,1681,487.0,198.0,245.0,41.0,242.0,41.0,127.0
237,100,70,250,155,125,76,58,229,123,78,221,181,466,181,318,40,83,61,38,2,8,73,5,Water Works II,35344,227529,55225,53824,961,187388721,961,477.0,188.0,235.0,31.0,232.0,31.0,117.0
238,100,80,250,155,125,76,58,229,123,78,221,181,466,181,318,40,30,63,14,68,14,45,22,Water Works II,31684,218089,50625,49284,441,131079601,441,467.0,178.0,225.0,21.0,222.0,21.0,107.0
239,100,90,250,155,125,76,58,229,123,78,221,181,466,181,318,40,74,35,9,5,38,68,76,Public Well 1,28224,208849,46225,44944,121,88529281,121,457.0,168.0,215.0,11.0,212.0,11.0,97.0
240,100,100,250,155,125,76,58,229,123,78,221,181,466,181,318,40,30,49,11,25,56,47,22,Bowles W&S,24964,199809,42025,40804,1,57289761,1,447.0,158.0,205.0,1.0,202.0,1.0,87.0
241,100,110,250,155,125,76,58,229,123,78,221,181,466,181,318,40,44,59,53,47,47,75,33,Bowles W&S,21904,190969,38025,36864,81,35153041,81,437.0,148.0,195.0,9.0,192.0,9.0,77.0
242,100,120,250,155,125,76,58,229,123,78,221,181,466,181,318,40,27,7,19,15,71,23,16,Water Works II,19044,182329,34225,33124,361,20151121,361,427.0,138.0,185.0,19.0,182.0,19.0,67.0
243,100,130,250,155,125,76,58,229,123,78,221,181,466,181,318,40,23,57,37,70,37,78,73,Public Well 2,16384,173889,30625,29584,841,10556001,841,417.0,128.0,175.0,29.0,172.0,29.0,57.0
244,100,140,250,155,125,76,58,229,123,78,221,181,466,181,318,40,10,33,8,60,34,16,96,Bowles W&S,13924,165649,27225,26244,1521,4879681,1521,407.0,118.0,165.0,39.0,162.0,39.0,47.0
245,100,150,250,155,125,76,58,229,123,78,221,181,466,181,318,40,47,27,9,45,48,59,19,Ground Surf,11664,157609,24025,23104,2401,1874161,2401,397.0,108.0,155.0,49.0,152.0,49.0,37.0
246,100,160,250,155,125,76,58,229,123,78,221,181,466,181,318,40,70,0,28,66,5,70,55,Glendale Wells,9604,149769,21025,20164,3481,531441,3481,387.0,98.0,145.0,59.0,142.0,59.0,27.0
247,100,170,250,155,125,76,58,229,123,78,221,181,466,181,318,40,27,0,53,30,17,61,63,Ground Surf,7744,142129,18225,17424,4761,83521,4761,377.0,88.0,135.0,69.0,132.0,69.0,17.0
248,100,180,250,155,125,76,58,229,123,78,221,181,466,181,318,40,53,40,54,52,59,71,100,Public Well 1,6084,134689,15625,14884,6241,2401,6241,367.0,78.0,125.0,79.0,122.0,79.0,7.0
249,100,190,250,155,125,76,58,229,123,78,221,181,466,181,318,40,62,30,11,47,61,74,58,Ground Surf,4624,127449,13225,12544,7921,81,7921,357.0,68.0,115.0,89.0,112.0,89.0,3.0
250,100,200,250,155,125,76,58,229,123,78,221,181,466,181,318,40,36,10,16,29,35,57,66,Public Well 2,3364,120409,11025,10404,9801,28561,9801,347.0,58.0,105.0,99.0,102.0,99.0,13.0
251,100,210,250,155,125,76,58,229,123,78,221,181,466,181,318,40,51,19,24,8,60,34,6,Water Works II,2304,113569,9025,8464,11881,279841,11881,337.0,48.0,95.0,109.0,92.0,109.0,23.0
252,100,220,250,155,125,76,58,229,123,78,221,181,466,181,318,40,22,21,32,60,77,27,5,Bowles W&S,1444,106929,7225,6724,14161,1185921,14161,327.0,38.0,85.0,119.0,82.0,119.0,33.0
