,A,B,C,D,sun,mon,tue,wed,thu,fri,sat,x_diff,y_diff,weekend_total,weekday_total,weekday_avg,weekend_avg,wk_cost_prod,wk_cost_sell,margin_wkday,wkend_cost_prod,wkend_cost_sell,margin_wkend,distance_sq,disFCenterWell,line_charge,water_sold
147,70,40,110,110,48,39,13,12,47,79,85,40,70,212,111,27.75,70.66666666666667,29.970000000000002,39.96,9.989999999999998,50.879999999999995,86.92,36.040000000000006,6500,80.62,5.64,136.5
148,70,50,110,110,64,28,25,55,51,14,89,40,60,167,159,39.75,55.666666666666664,42.93,57.239999999999995,14.309999999999995,40.08,68.47,28.39,5200,72.11,5.05,134.68
149,70,60,110,110,8,18,32,6,34,50,87,40,50,145,90,22.5,48.333333333333336,24.3,32.4,8.099999999999998,34.8,59.449999999999996,24.65,4100,64.03,4.48,99.22
150,70,70,110,110,16,22,16,31,58,30,49,40,40,95,127,31.75,31.666666666666668,34.29,45.72,11.43,22.8,38.949999999999996,16.149999999999995,3200,56.57,3.96,91.29
151,70,80,110,110,31,41,46,11,59,4,61,40,30,96,157,39.25,32.0,42.39,56.519999999999996,14.129999999999995,23.04,39.36,16.32,2500,50.0,3.5,102.36
152,70,90,110,110,44,54,44,63,47,76,41,40,20,161,208,52.0,53.666666666666664,56.160000000000004,74.88,18.71999999999999,38.64,66.00999999999999,27.36999999999999,2000,44.72,3.13,148.34
153,70,100,110,110,77,44,49,39,57,15,26,40,10,118,189,47.25,39.333333333333336,51.03,68.03999999999999,17.00999999999999,28.32,48.379999999999995,20.059999999999995,1700,41.23,2.89,122.89
154,70,110,110,110,66,34,5,47,15,59,23,40,0,148,101,25.25,49.333333333333336,27.270000000000003,36.36,9.089999999999996,35.519999999999996,60.68,25.160000000000004,1600,40.0,2.8,102.84
155,70,120,110,110,59,49,22,34,14,63,97,40,-10,219,119,29.75,73.0,32.13,42.839999999999996,10.709999999999994,52.559999999999995,89.78999999999999,37.23,1700,41.23,2.89,139.59
156,70,130,110,110,74,40,36,62,17,70,87,40,-20,231,155,38.75,77.0,41.85,55.8,13.949999999999996,55.44,94.71,39.269999999999996,2000,44.72,3.13,158.25
157,70,140,110,110,56,65,42,63,52,56,54,40,-30,166,222,55.5,55.333333333333336,59.940000000000005,79.92,19.979999999999997,39.839999999999996,68.06,28.220000000000006,2500,50.0,3.5,156.02
158,70,150,110,110,17,3,38,39,69,17,74,40,-40,108,149,37.25,36.0,40.230000000000004,53.64,13.409999999999997,25.919999999999998,44.279999999999994,18.359999999999996,3200,56.57,3.96,104.94
159,70,160,110,110,72,52,34,58,61,51,19,40,-50,142,205,51.25,47.333333333333336,55.35,73.8,18.449999999999996,34.08,58.22,24.14,4100,64.03,4.48,140.59
160,70,170,110,110,54,47,58,5,39,83,32,40,-60,169,149,37.25,56.333333333333336,40.230000000000004,53.64,13.409999999999997,40.559999999999995,69.28999999999999,28.729999999999997,5200,72.11,5.05,131.82
161,70,180,110,110,0,11,37,31,37,52,87,40,-70,139,116,29.0,46.333333333333336,31.32,41.76,10.439999999999998,33.36,56.989999999999995,23.629999999999995,6500,80.62,5.64,107.52
162,70,190,110,110,11,57,54,16,71,2,5,40,-80,18,198,49.5,6.0,53.46,71.28,17.82,4.32,7.38,3.0599999999999996,8000,89.44,6.26,87.47
163,70,200,110,110,56,3,12,28,29,27,32,40,-90,115,72,18.0,38.333333333333336,19.44,25.919999999999998,6.479999999999997,27.599999999999998,47.15,19.55,9700,98.49,6.89,82.36
164,70,210,110,110,76,21,31,3,2,31,51,40,-100,158,57,14.25,52.666666666666664,15.39,20.52,5.129999999999999,37.92,64.78,26.86,11600,107.7,9.69,97.84
165,70,220,110,110,76,7,1,26,9,86,34,40,-110,196,43,10.75,65.33333333333333,11.610000000000001,15.479999999999999,3.8699999999999974,47.04,80.36,33.32,13700,117.05,10.53,109.56
166,70,230,110,110,59,68,28,31,56,12,59,40,-120,130,183,45.75,43.333333333333336,49.410000000000004,65.88,16.46999999999999,31.2,53.3,22.099999999999998,16000,126.49,11.38,134.48
167,70,240,110,110,7,29,10,24,0,81,62,40,-130,150,63,15.75,50.0,17.01,22.68,5.669999999999998,36.0,61.49999999999999,25.499999999999993,18500,136.01,12.24,99.31
168,70,250,110,110,67,19,52,52,39,0,38,40,-140,105,162,40.5,35.0,43.74,58.32,14.579999999999998,25.2,43.05,17.849999999999998,21200,145.6,13.1,117.9
169,70,260,110,110,79,57,22,31,43,51,60,40,-150,190,153,38.25,63.333333333333336,41.31,55.08,13.769999999999996,45.6,77.89999999999999,32.29999999999999,24100,155.24,13.97,151.36
170,70,270,110,110,11,46,20,54,63,86,85,40,-160,182,183,45.75,60.666666666666664,49.410000000000004,65.88,16.46999999999999,43.68,74.61999999999999,30.93999999999999,27200,164.92,14.84,160.0
171,70,280,110,110,14,46,49,61,29,35,67,40,-170,116,185,46.25,38.666666666666664,49.95,66.6,16.64999999999999,27.84,47.559999999999995,19.719999999999995,30500,174.64,15.72,133.78
172,70,290,110,110,45,18,39,16,51,33,44,40,-180,122,124,31.0,40.666666666666664,33.480000000000004,44.64,11.159999999999997,29.279999999999998,50.019999999999996,20.74,34000,184.39,16.6,114.6
173,70,300,110,110,25,32,30,67,3,35,19,40,-190,79,132,33.0,26.333333333333332,35.64,47.519999999999996,11.879999999999995,18.96,32.39,13.43,37700,194.16,17.47,100.3
174,80,20,110,110,83,61,4,55,20,79,77,30,90,239,140,35.0,79.66666666666667,37.800000000000004,50.4,12.599999999999994,57.36,97.99,40.629999999999995,9000,94.87,6.64,159.68
175,80,30,110,110,32,60,24,51,47,78,88,30,80,198,182,45.5,66.0,49.14,65.52,16.379999999999995,47.519999999999996,81.17999999999999,33.66,7300,85.44,5.98,157.26
176,80,40,110,110,21,48,57,55,52,7,33,30,70,61,212,53.0,20.333333333333332,57.24,76.32,19.07999999999999,14.639999999999999,25.009999999999998,10.37,5800,76.16,5.33,109.86
177,80,50,110,110,13,45,24,66,39,88,10,30,60,111,174,43.5,37.0,46.980000000000004,62.64,15.659999999999997,26.64,45.51,18.869999999999997,4500,67.08,4.7,116.24
178,80,60,110,110,65,0,24,40,4,64,60,30,50,189,68,17.0,63.0,18.36,24.48,6.120000000000001,45.36,77.49,32.129999999999995,3400,58.31,4.08,109.23
179,80,70,110,110,6,63,15,43,57,47,29,30,40,82,178,44.5,27.333333333333332,48.06,64.08,16.019999999999996,19.68,33.62,13.939999999999998,2500,50.0,3.5,104.24
180,80,80,110,110,83,65,34,0,2,10,71,30,30,164,101,25.25,54.666666666666664,27.270000000000003,36.36,9.089999999999996,39.36,67.24,27.879999999999995,1800,42.43,2.97,109.77
181,80,90,110,110,62,69,24,10,4,74,3,30,20,139,107,26.75,46.333333333333336,28.89,38.519999999999996,9.629999999999995,33.36,56.989999999999995,23.629999999999995,1300,36.06,2.52,100.97
182,80,100,110,110,2,46,52,62,34,9,68,30,10,79,194,48.5,26.333333333333332,52.38,69.84,17.46,18.96,32.39,13.43,1000,31.62,2.21,107.57
183,80,110,110,110,22,37,4,25,59,34,70,30,0,126,125,31.25,42.0,33.75,45.0,11.25,30.24,51.66,21.419999999999998,900,30.0,2.1,101.72
184,80,120,110,110,75,48,5,7,4,55,29,30,-10,159,64,16.0,53.0,17.28,23.04,5.759999999999998,38.16,65.19,27.03,1000,31.62,2.21,93.15
185,80,130,110,110,77,2,40,22,4,15,65,30,-20,157,68,17.0,52.333333333333336,18.36,24.48,6.120000000000001,37.68,64.36999999999999,26.68999999999999,1300,36.06,2.52,94.11
186,80,140,110,110,13,57,34,35,23,58,29,30,-30,100,149,37.25,33.333333333333336,40.230000000000004,53.64,13.409999999999997,24.0,41.0,17.0,1800,42.43,2.97,100.54
187,80,150,110,110,61,20,37,35,33,53,76,30,-40,190,125,31.25,63.333333333333336,33.75,45.0,11.25,45.6,77.89999999999999,32.29999999999999,2500,50.0,3.5,130.19
188,80,160,110,110,48,40,48,24,0,18,41,30,-50,107,112,28.0,35.666666666666664,30.240000000000002,40.32,10.079999999999998,25.68,43.87,18.189999999999998,3400,58.31,4.08,90.92
189,80,170,110,110,37,69,6,8,10,65,64,30,-60,166,93,23.25,55.333333333333336,25.110000000000003,33.48,8.369999999999994,39.839999999999996,68.06,28.220000000000006,4500,67.08,4.7,109.43
190,80,180,110,110,72,21,40,29,28,36,1,30,-70,109,118,29.5,36.333333333333336,31.860000000000003,42.48,10.619999999999994,26.16,44.69,18.529999999999998,5800,76.16,5.33,95.28
191,80,190,110,110,60,34,16,10,74,10,44,30,-80,114,134,33.5,38.0,36.18,48.239999999999995,12.059999999999995,27.36,46.739999999999995,19.379999999999995,7300,85.44,5.98,103.99
192,80,200,110,110,20,22,45,59,15,83,46,30,-90,149,141,35.25,49.666666666666664,38.07,50.76,12.689999999999998,35.76,61.089999999999996,25.33,9000,94.87,6.64,122.04
193,80,210,110,110,76,18,45,56,44,8,55,30,-100,139,163,40.75,46.333333333333336,44.010000000000005,58.68,14.669999999999995,33.36,56.989999999999995,23.629999999999995,10900,104.4,9.4,128.82
194,80,220,110,110,5,57,59,52,56,60,72,30,-110,137,224,56.0,45.666666666666664,60.480000000000004,80.64,20.159999999999997,32.879999999999995,56.169999999999995,23.29,13000,114.02,10.26,151.48
195,80,230,110,110,79,61,4,21,55,75,77,30,-120,231,141,35.25,77.0,38.07,50.76,12.689999999999998,55.44,94.71,39.269999999999996,15300,123.69,11.13,161.3
196,80,240,110,110,68,14,29,52,34,48,88,30,-130,204,129,32.25,68.0,34.830000000000005,46.44,11.609999999999992,48.96,83.64,34.68,17800,133.42,12.01,146.35
197,80,250,110,110,64,9,51,67,3,26,2,30,-140,92,130,32.5,30.666666666666668,35.1,46.8,11.699999999999996,22.08,37.72,15.64,20500,143.18,12.89,100.33
198,80,260,110,110,53,67,1,5,66,19,73,30,-150,145,139,34.75,48.333333333333336,37.53,50.04,12.509999999999998,34.8,59.449999999999996,24.65,23400,152.97,13.77,126.96
199,80,270,110,110,57,54,20,30,25,55,77,30,-160,189,129,32.25,63.0,34.830000000000005,46.44,11.609999999999992,45.36,77.49,32.129999999999995,26500,162.79,14.65,142.74
200,80,280,110,110,26,21,48,64,28,39,45,30,-170,110,161,40.25,36.666666666666664,43.470000000000006,57.96,14.489999999999995,26.4,45.099999999999994,18.699999999999996,29800,172.63,15.54,122.16
201,80,290,110,110,48,31,44,15,40,26,47,30,-180,121,130,32.5,40.333333333333336,35.1,46.8,11.699999999999996,29.04,49.61,20.57,33300,182.48,16.42,116.21
202,80,300,110,110,68,22,53,19,4,65,79,30,-190,212,98,24.5,70.66666666666667,26.46,35.28,8.82,50.879999999999995,86.92,36.040000000000006,37000,192.35,17.31,143.7
203,90,20,110,110,50,43,20,56,46,85,4,20,90,139,165,41.25,46.333333333333336,44.550000000000004,59.4,14.849999999999994,33.36,56.989999999999995,23.629999999999995,8500,92.2,6.45,126.53
204,90,30,110,110,36,45,0,64,65,64,28,20,80,128,174,43.5,42.666666666666664,46.980000000000004,62.64,15.659999999999997,30.72,52.48,21.759999999999998,6800,82.46,5.77,124.52
205,90,40,110,110,32,28,48,3,14,8,36,20,70,76,93,23.25,25.333333333333332,25.110000000000003,33.48,8.369999999999994,18.24,31.159999999999997,12.919999999999998,5300,72.8,5.1,71.83
206,90,50,110,110,5,59,16,11,33,62,13,20,60,80,119,29.75,26.666666666666668,32.13,42.839999999999996,10.709999999999994,19.2,32.8,13.599999999999998,4000,63.25,4.43,82.47
207,90,60,110,110,85,48,21,69,22,22,18,20,50,125,160,40.0,41.666666666666664,43.2,57.599999999999994,14.399999999999991,30.0,51.25,21.25,2900,53.85,3.77,116.0
208,90,70,110,110,53,47,59,48,9,40,26,20,40,119,163,40.75,39.666666666666664,44.010000000000005,58.68,14.669999999999995,28.56,48.79,20.23,2000,44.72,3.13,113.92
209,90,80,110,110,12,11,54,70,12,16,6,20,30,34,147,36.75,11.333333333333334,39.690000000000005,52.919999999999995,13.22999999999999,8.16,13.94,5.779999999999999,1300,36.06,2.52,71.46
210,90,90,110,110,75,39,9,28,38,20,49,20,20,144,114,28.5,48.0,30.78,41.04,10.259999999999998,34.56,59.04,24.479999999999997,800,28.28,1.98,105.12
211,90,100,110,110,12,28,26,54,13,2,41,20,10,55,121,30.25,18.333333333333332,32.67,43.559999999999995,10.889999999999993,13.2,22.549999999999997,9.349999999999998,500,22.36,1.57,69.71
212,90,110,110,110,53,18,56,70,38,27,94,20,0,174,182,45.5,58.0,49.14,65.52,16.379999999999995,41.76,71.33999999999999,29.57999999999999,400,20.0,1.4,142.41
213,90,120,110,110,12,6,27,62,53,84,80,20,-10,176,148,37.0,58.666666666666664,39.96,53.28,13.32,42.239999999999995,72.16,29.92,500,22.36,1.57,130.82
214,90,130,110,110,55,57,38,28,73,13,84,20,-20,152,196,49.0,50.666666666666664,52.92,70.56,17.64,36.48,62.31999999999999,25.839999999999996,800,28.28,1.98,138.91
215,90,140,110,110,79,40,38,62,25,63,74,20,-30,216,165,41.25,72.0,44.550000000000004,59.4,14.849999999999994,51.839999999999996,88.55999999999999,36.71999999999999,1300,36.06,2.52,154.99
216,90,150,110,110,17,23,42,62,30,5,69,20,-40,91,157,39.25,30.333333333333332,42.39,56.519999999999996,14.129999999999995,21.84,37.309999999999995,15.469999999999995,2000,44.72,3.13,99.87
217,90,160,110,110,14,52,15,11,74,33,63,20,-50,110,152,38.0,36.666666666666664,41.040000000000006,54.72,13.679999999999993,26.4,45.099999999999994,18.699999999999996,2900,53.85,3.77,106.7
218,90,170,110,110,60,38,47,55,31,64,84,20,-60,208,171,42.75,69.33333333333333,46.17,61.559999999999995,15.389999999999993,49.92,85.28,35.36,4000,63.25,4.43,155.81
219,90,180,110,110,79,63,55,19,31,54,87,20,-70,220,168,42.0,73.33333333333333,45.36,60.48,15.119999999999997,52.8,90.19999999999999,37.39999999999999,5300,72.8,5.1,160.45
220,90,190,110,110,22,60,24,63,12,71,75,20,-80,168,159,39.75,56.0,42.93,57.239999999999995,14.309999999999995,40.32,68.88,28.559999999999995,6800,82.46,5.77,135.85
221,90,200,110,110,54,10,25,21,63,28,15,20,-90,97,119,29.75,32.333333333333336,32.13,42.839999999999996,10.709999999999994,23.279999999999998,39.769999999999996,16.49,8500,92.2,6.45,91.73
222,90,210,110,110,55,14,20,31,22,1,34,20,-100,90,87,21.75,30.0,23.490000000000002,31.32,7.829999999999998,21.599999999999998,36.9,15.3,10400,101.98,9.18,79.72
223,90,220,110,110,25,25,28,22,58,15,16,20,-110,56,133,33.25,18.666666666666668,35.910000000000004,47.879999999999995,11.969999999999992,13.44,22.959999999999997,9.519999999999998,12500,111.8,10.06,83.33
224,90,230,110,110,51,26,21,47,25,68,62,20,-120,181,119,29.75,60.333333333333336,32.13,42.839999999999996,10.709999999999994,43.44,74.21,30.769999999999996,14800,121.66,10.95,131.84
225,90,240,110,110,81,4,60,24,38,80,5,20,-130,166,126,31.5,55.333333333333336,34.02,45.36,11.339999999999996,39.839999999999996,68.06,28.220000000000006,17300,131.53,11.84,129.02
226,90,250,110,110,72,27,20,17,63,88,24,20,-140,184,127,31.75,61.333333333333336,34.29,45.72,11.43,44.16,75.44,31.28,20000,141.42,12.73,137.91
227,90,260,110,110,10,8,5,47,52,26,0,20,-150,36,112,28.0,12.0,30.240000000000002,40.32,10.079999999999998,8.64,14.76,6.119999999999999,22900,151.33,13.62,70.76
228,90,270,110,110,15,12,6,0,2,80,55,20,-160,150,20,5.0,50.0,5.4,7.199999999999999,1.799999999999999,36.0,61.49999999999999,25.499999999999993,26000,161.25,14.51,85.71
229,90,280,110,110,41,30,39,54,44,5,66,20,-170,112,167,41.75,37.333333333333336,45.09,60.12,15.029999999999994,26.88,45.919999999999995,19.039999999999996,29300,171.17,15.41,125.09
230,90,290,110,110,57,54,41,64,29,21,64,20,-180,142,188,47.0,47.333333333333336,50.760000000000005,67.67999999999999,16.919999999999987,34.08,58.22,24.14,32800,181.11,16.3,146.47
231,90,300,110,110,48,35,9,3,21,19,99,20,-190,166,68,17.0,55.333333333333336,18.36,24.48,6.120000000000001,39.839999999999996,68.06,28.220000000000006,36500,191.05,17.19,113.02
232,100,20,110,110,9,66,38,32,37,65,59,10,90,133,173,43.25,44.333333333333336,46.71,62.28,15.57,31.919999999999998,54.529999999999994,22.609999999999996,8200,90.55,6.34,126.84
233,100,30,110,110,58,49,35,40,35,88,19,10,80,165,159,39.75,55.0,42.93,57.239999999999995,14.309999999999995,39.6,67.64999999999999,28.04999999999999,6500,80.62,5.64,134.45
234,100,40,110,110,77,32,54,7,54,22,70,10,70,169,147,36.75,56.333333333333336,39.690000000000005,52.919999999999995,13.22999999999999,40.559999999999995,69.28999999999999,28.729999999999997,5000,70.71,4.95,130.97
235,100,50,110,110,79,1,5,40,17,57,55,10,60,191,63,15.75,63.666666666666664,17.01,22.68,5.669999999999998,45.839999999999996,78.31,32.470000000000006,3700,60.83,4.26,108.41
236,100,60,110,110,12,19,21,9,8,65,11,10,50,88,57,14.25,29.333333333333332,15.39,20.52,5.129999999999999,21.119999999999997,36.08,14.96,2600,50.99,3.57,61.98
237,100,70,110,110,57,14,45,30,58,0,48,10,40,105,147,36.75,35.0,39.690000000000005,52.919999999999995,13.22999999999999,25.2,43.05,17.849999999999998,1700,41.23,2.89,101.83
238,100,80,110,110,19,49,2,41,74,75,2,10,30,96,166,41.5,32.0,44.82,59.76,14.939999999999998,23.04,39.36,16.32,1000,31.62,2.21,104.37
239,100,90,110,110,10,34,17,17,43,60,67,10,20,137,111,27.75,45.666666666666664,29.970000000000002,39.96,9.989999999999998,32.879999999999995,56.169999999999995,23.29,500,22.36,1.57,100.63
240,100,100,110,110,72,61,14,49,9,48,59,10,10,179,133,33.25,59.666666666666664,35.910000000000004,47.879999999999995,11.969999999999992,42.96,73.39,30.43,200,14.14,0.99,125.93
241,100,110,110,110,56,17,3,36,20,89,25,10,0,170,76,19.0,56.666666666666664,20.520000000000003,27.36,6.839999999999996,40.8,69.7,28.900000000000006,100,10.0,0.7,100.69
242,100,120,110,110,9,56,19,1,19,82,13,10,-10,104,95,23.75,34.666666666666664,25.650000000000002,34.199999999999996,8.549999999999994,24.96,42.64,17.68,200,14.14,0.99,80.16
243,100,130,110,110,24,50,47,36,15,22,48,10,-20,94,148,37.0,31.333333333333332,39.96,53.28,13.32,22.56,38.54,15.98,500,22.36,1.57,96.19
244,100,140,110,110,60,70,8,58,75,53,54,10,-30,167,211,52.75,55.666666666666664,56.970000000000006,75.96,18.989999999999988,40.08,68.47,28.39,1000,31.62,2.21,151.04
245,100,150,110,110,57,13,50,3,54,33,46,10,-40,136,120,30.0,45.333333333333336,32.400000000000006,43.199999999999996,10.79999999999999,32.64,55.76,23.119999999999997,1700,41.23,2.89,104.91
246,100,160,110,110,4,56,55,37,69,65,62,10,-50,131,217,54.25,43.666666666666664,58.59,78.11999999999999,19.529999999999987,31.439999999999998,53.709999999999994,22.269999999999996,2600,50.99,3.57,139.46
247,100,170,110,110,19,56,59,67,9,16,75,10,-60,110,191,47.75,36.666666666666664,51.57,68.75999999999999,17.18999999999999,26.4,45.099999999999994,18.699999999999996,3700,60.83,4.26,121.66
248,100,180,110,110,1,38,23,42,37,55,15,10,-70,71,140,35.0,23.666666666666668,37.800000000000004,50.4,12.599999999999994,17.04,29.11,12.07,5000,70.71,4.95,86.99
249,100,190,110,110,50,45,39,31,14,9,44,10,-80,103,129,32.25,34.333333333333336,34.830000000000005,46.44,11.609999999999992,24.72,42.23,17.509999999999998,6500,80.62,5.64,97.14
250,100,200,110,110,62,60,56,14,32,12,100,10,-90,174,162,40.5,58.0,43.74,58.32,14.579999999999998,41.76,71.33999999999999,29.57999999999999,8200,90.55,6.34,140.08
251,100,210,110,110,29,19,8,59,0,6,32,10,-100,67,86,21.5,22.333333333333332,23.220000000000002,30.959999999999997,7.739999999999995,16.08,27.47,11.39,10100,100.5,9.04,69.49
252,100,220,110,110,27,68,53,63,77,39,29,10,-110,95,261,65.25,31.666666666666668,70.47,93.96,23.489999999999995,22.8,38.949999999999996,16.149999999999995,12200,110.45,9.94,147.14
253,100,230,110,110,1,4,33,3,2,14,25,10,-120,40,42,10.5,13.333333333333334,11.34,15.12,3.7799999999999994,9.6,16.4,6.799999999999999,14500,120.42,10.84,43.63
254,100,240,110,110,83,63,54,0,17,68,89,10,-130,240,134,33.5,80.0,36.18,48.239999999999995,12.059999999999995,57.599999999999994,98.39999999999999,40.8,17000,130.38,11.73,163.12
255,100,250,110,110,43,28,32,9,45,62,57,10,-140,162,114,28.5,54.0,30.78,41.04,10.259999999999998,38.879999999999995,66.42,27.540000000000006,19700,140.36,12.63,123.69
256,100,260,110,110,54,32,53,42,14,64,55,10,-150,173,141,35.25,57.666666666666664,38.07,50.76,12.689999999999998,41.519999999999996,70.92999999999999,29.409999999999997,22600,150.33,13.53,139.28
257,100,270,110,110,20,11,55,57,48,15,39,10,-160,74,171,42.75,24.666666666666668,46.17,61.559999999999995,15.389999999999993,17.759999999999998,30.34,12.580000000000002,25700,160.31,14.43,109.52
258,100,280,110,110,71,7,47,16,64,29,27,10,-170,127,134,33.5,42.333333333333336,36.18,48.239999999999995,12.059999999999995,30.48,52.07,21.59,29000,170.29,15.33,119.11
259,100,290,110,110,76,19,32,46,6,23,13,10,-180,112,103,25.75,37.333333333333336,27.810000000000002,37.08,9.269999999999996,26.88,45.919999999999995,19.039999999999996,32500,180.28,16.23,102.21
260,100,300,110,110,71,14,17,7,48,70,89,10,-190,230,86,21.5,76.66666666666667,23.220000000000002,30.959999999999997,7.739999999999995,55.199999999999996,94.3,39.1,36200,190.26,17.12,146.65
261,110,20,110,110,24,20,44,42,15,88,1,0,90,113,121,30.25,37.666666666666664,32.67,43.559999999999995,10.889999999999993,27.119999999999997,46.33,19.21,8100,90.0,6.3,99.08
262,110,30,110,110,77,60,26,57,52,70,95,0,80,242,195,48.75,80.66666666666667,52.650000000000006,70.2,17.549999999999997,58.08,99.22,41.14,6400,80.0,5.6,180.27
263,110,40,110,110,49,17,52,38,50,83,13,0,70,145,157,39.25,48.333333333333336,42.39,56.519999999999996,14.129999999999995,34.8,59.449999999999996,24.65,4900,70.0,4.9,124.5
264,110,50,110,110,69,23,42,0,27,69,11,0,60,149,92,23.0,49.666666666666664,24.840000000000003,33.12,8.279999999999994,35.76,61.089999999999996,25.33,3600,60.0,4.2,101.36
265,110,60,110,110,18,14,15,41,69,23,58,0,50,99,139,34.75,33.0,37.53,50.04,12.509999999999998,23.759999999999998,40.589999999999996,16.83,2500,50.0,3.5,96.95
266,110,70,110,110,19,60,21,43,48,63,81,0,40,163,172,43.0,54.333333333333336,46.440000000000005,61.919999999999995,15.47999999999999,39.12,66.83,27.71,1600,40.0,2.8,135.5
